brain_region,gene_id,effect_size_8,p-value_8,power_8,t_stat_8,effect_size_16,p-value_16,power_16,t_stat_16,effect_size_32,p-value_32,power_32,t_stat_32,effect_size_64,p-value_64,power_64,t_stat_64,effect_size_128,p-value_128,power_128,t_stat_128,effect_size_256,p-value_256,power_256,t_stat_256,effect_size_512,p-value_512,power_512,t_stat_512,effect_size_1024,p-value_1024,power_1024,t_stat_1024
4149,36362,0.3834450706117062,0.543,0.2534217640947245,2.1618872144074275,0.19346167943533005,0.568,0.1825761382988893,1.4115095428157476,0.12117041108294396,0.541,0.1649543176573871,0.9318026753895552,0.22545578636265293,0.502,0.5554232738246201,2.472625527994434,0.12543924241111798,0.506,0.40779015276331565,2.062250302881176,0.14362792122685705,0.506,0.74121316711091,3.2746869372128486,0.13852169240879278,0.519,0.9312785556947049,4.533021919837034,0.15506218301044486,0.514,0.9995398739231082,7.499154283880049
4150,1259,0.4205673997889628,0.554,0.28460403535104106,2.703826011230476,0.014784621095007772,0.48,0.05610651704029457,0.0942591054731813,-0.15216607447205613,0.482,0.006437784161549276,-1.0945182099483475,0.22401741557172944,0.538,0.5509228798305551,1.9515001097962452,0.11001585929500399,0.506,0.3420787156765549,1.4036375056139685,0.27306689880972407,0.512,0.9966619728078364,5.028054473595777,0.1395689683359923,0.508,0.9343565896736259,3.6379513593390183,0.07798537849647315,0.506,0.8020671105061258,2.920627664738644
4150,2538,-0.36102534683867576,0.476,0.004995856826411793,-1.8323485145336875,0.025214873330935982,0.499,0.0607573199458078,0.1207552208777663,0.06511424391808993,0.516,0.09948530257528976,0.4045099782046859,0.06014744767250936,0.495,0.12123714582050105,0.5225023814435804,0.051236923073935,0.51,0.1427021947384014,0.6197040668477147,0.03541187963581376,0.473,0.14012331214943696,0.6122329660187679,0.033243085528085664,0.5,0.18575622109947387,0.7951842256733477,0.019070188295385797,0.49,0.15033188113129892,0.6215647552297583
4150,2541,0.634547960195806,0.543,0.489723581408644,2.1312939843459295,0.1896415269221972,0.554,0.1787394579515904,0.7060246122347201,0.059319978860669934,0.497,0.09399388954560639,0.3306668917596747,0.022420370852602182,0.484,0.07113254106156253,0.19854265255006176,0.2286632055961923,0.508,0.8233881902281248,2.8343898590830134,0.2153619012411579,0.505,0.9634154247468608,3.8043391900244843,0.22514950860826285,0.494,0.999712256158514,5.691857358000509,0.19080605777951565,0.492,0.9999999994885451,7.031654583815467
4150,3338,-0.5535577436488246,0.425,0.0010501080313408684,-3.4737330174056074,-0.11691411154489965,0.5,0.01821591329640404,-0.7850919782342386,0.12184102984952672,0.516,0.16587693499870126,0.9523402233994752,-0.04992954075297247,0.504,0.02067363481348916,-0.5763463206633874,0.031720038707385205,0.484,0.09889206467431466,0.4989705921136377,0.0022652554100272217,0.514,0.053840369465561255,0.04973059691352451,0.06536808276433304,0.506,0.4334092789284486,1.86625727628637,0.1033320333511181,0.488,0.9515008912830161,4.114318823120642
4151,1259,0.46441522574017174,0.559,0.32360298391194187,3.0479741789355037,0.001842925881064366,0.509,0.050730996243458115,0.009666453039426851,-0.0849498984505033,0.495,0.017211897597969927,-0.5830281968332881,0.26611877664153843,0.531,0.677652770490363,2.2569953490190287,0.1920727835929352,0.521,0.6972833981972646,2.471744556722222,0.28627139925831485,0.523,0.9982682400111874,5.329654450356672,0.25962784806875405,0.507,0.9999999978820481,6.840876740254088,0.2013556084664668,0.495,0.999999999941579,7.512413816187227
4151,2538,-0.27400299060609923,0.486,0.0093619858982259,-1.5322192473089322,0.06753547159794386,0.509,0.08277033245075671,0.33729158574167106,0.09792735063194596,0.513,0.1350329341228217,0.6355257151561641,0.07754384913038494,0.493,0.15123591274241077,0.6892962388318147,0.03947636685492697,0.501,0.11495232037437952,0.473877080457262,0.03273801919207722,0.476,0.13083902386432722,0.5674458028560964,0.020373663435886143,0.493,0.11811546479984658,0.4961263435533814,0.018083025135444752,0.5,0.1430809124241813,0.6103300869316586
4151,2541,0.6494753715937289,0.527,0.5048089531835444,2.0968274082424263,0.1793404950431392,0.541,0.16864865818687913,0.6454418016406492,0.012089000236338715,0.496,0.0572891000169693,0.06369915582776574,-0.019914819555919817,0.488,0.03573562254915341,-0.16783543286537964,0.1972005610748989,0.517,0.7171196936901445,2.3463423349829484,0.23896947456007214,0.504,0.9849391617331366,4.081110493541758,0.22663782793235476,0.505,0.9997460520540827,5.555304499291719,0.2801659861049761,0.511,1.0,10.031721697969145
4151,3338,-0.8064157099989322,0.413,9.393893453801816e-05,-6.130073157611486,-0.21814256875888907,0.51,0.006576910257904411,-1.2594703851362696,0.03841682842559377,0.508,0.07603815397326208,0.28316696440877126,-0.05586261277267454,0.512,0.018444513735282997,-0.6084557077297895,0.03565143969352267,0.493,0.10681451065720193,0.537757280021627,-0.03936359459500759,0.522,0.011512977008667158,-0.8617875467589178,-0.02711665306113363,0.509,0.011984616531409809,-0.8248927905469021,0.024625801987172225,0.496,0.19562603466229334,1.0222282383268144
4158,1259,0.5188602398519198,0.629,0.37476410493243095,6.561340497565008,0.10822727303073934,0.505,0.10912897660898391,0.734141233875276,0.0621624289056045,0.49,0.09665916873242464,0.5270182618483197,0.4694883405262165,0.543,0.9807868512711216,4.168211792960255,0.25819961496584803,0.488,0.8962959565873089,3.285702661791917,0.3776775051696669,0.512,0.9999999992428764,6.93648803665629,0.1680130996576306,0.515,0.9842938108907037,4.205270146837181,0.2023398892629404,0.51,0.9999999999525552,7.530744808450231
4158,2541,0.6624397337753919,0.524,0.5179016953387554,2.2698972674913054,0.1995691666892147,0.544,0.18881576708099312,0.7534857138874368,0.07609296355528113,0.499,0.11052608691977595,0.42581832865691055,0.027898660119440602,0.485,0.07721589647519556,0.24962873019757115,0.21397793619695382,0.529,0.7772987135439194,2.766499597407348,0.16489222603931347,0.52,0.8380347051871172,2.8826884579038397,0.11898767720174744,0.488,0.8517488381652435,3.0121422406552734,0.17019350127802685,0.499,0.999926973571545,6.251297261040331
4160,1259,0.4608455041527075,0.55,0.32034786020684847,2.633288054742075,0.07722612841892174,0.489,0.08856583905026671,0.4675179852613531,-0.02201856916745989,0.478,0.038637283351935836,-0.15815011861655187,0.29186885560950937,0.531,0.7469436160507821,2.5866492370462963,0.17596584413579772,0.497,0.6313197466263382,2.321311500552055,0.38381073422029,0.519,0.9999999995899091,7.336950732087004,0.2912171453791282,0.509,0.9999999999779333,7.429820946047247,0.2764135632381273,0.482,1.0,10.258311240103904
4160,2541,0.625714145403116,0.527,0.48079950398284843,1.846441152517025,0.18183419209662238,0.551,0.17105728679546495,0.63657118685522,0.0338622605274179,0.498,0.07249717344278506,0.17489391412069968,-0.011826332233447827,0.491,0.04106541617349602,-0.09737995288027061,0.18443895058484677,0.524,0.6666564656261047,2.1955151985570085,0.22771657613600757,0.521,0.9766450565966975,3.9875127506205628,0.16295864340589636,0.499,0.9792046196009616,3.995681668058301,0.17559507998823706,0.495,0.9999999903990722,6.510952244266787
4166,2541,0.6085244211149107,0.527,0.4634607700709126,2.091515198019475,0.1775905294050806,0.547,0.1669714477558627,0.6642338084022795,0.07450253023470459,0.492,0.10887441601560555,0.40659556807649844,0.024105051447070567,0.492,0.07296278258287137,0.20894351594093752,0.2002620707659052,0.518,0.7286573800904843,2.490783334590125,0.2813756285308726,0.492,0.9977806193223566,5.031035532330473,0.14967840501028518,0.506,0.9588499583987513,3.696981305600349,0.19373007370667827,0.492,0.9999999997165382,7.0798348667889055
4178,1259,0.4920971496611652,0.557,0.3492796996808043,3.3937016094829415,0.0658639425128511,0.496,0.08180017062845701,0.3917108814986893,-0.07767236689141002,0.481,0.019003194790254585,-0.5917066987354783,0.26421828039996076,0.528,0.6722398765389179,2.3041801647406586,0.2087092643911937,0.508,0.7592256104438886,2.862172053857358,0.2335092549470681,0.515,0.9812993518913261,4.227157074318101,0.1735678566469077,0.512,0.9886167977144515,4.505901422645683,0.19819117549069754,0.49,0.9999999998866859,7.443294104041801
4178,2541,0.6570239408505382,0.532,0.5124342596739432,2.440958064546593,0.2500216166816829,0.541,0.24520913696187752,1.0078462138574298,0.035023030185135945,0.504,0.07338739973752861,0.1984429594965014,0.004496825023423722,0.497,0.05377938379606895,0.04079952973514842,0.19579795590064644,0.515,0.7117562298361327,2.4958796263031213,0.16176268939974425,0.507,0.8254853040809016,2.8876653784558615,0.12521163814846198,0.51,0.8819139030856293,3.3023073680705983,0.22577466612128222,0.479,0.9999999999997491,8.714195171663313
4186,1259,0.4021259686801959,0.551,0.26888957995468854,2.6447694232135284,-0.13677157429580233,0.491,0.015076737058980827,-0.6779323158287497,-0.280032952684861,0.47,0.0006985784940022333,-1.8836704608576482,-0.0042001207527544195,0.515,0.0466642062785706,-0.03832240654632068,-0.08850620224629359,0.478,0.004134564404642438,-1.1532546221687903,-0.03709892887658484,0.513,0.01264758351866535,-0.7224501277288305,-0.14426367930642037,0.506,4.667453659124021e-07,-3.925354759048867,-0.09105634272998601,0.49,2.597490947886527e-06,-3.56139049057191
4186,2541,0.9398563213399845,0.555,0.7719419614504188,3.050292901479765,0.5029103324072506,0.55,0.6082998566379062,1.794703497414434,0.34746561659459424,0.512,0.6093164040772397,1.8081548556213767,0.31356369292541253,0.5,0.7985823878568291,2.547706709566236,0.43916041849426135,0.508,0.9995113565969683,5.252207121034926,0.3801349762733938,0.505,0.9999999994071278,6.620037007696549,0.2346916265136778,0.49,0.9998731748619804,5.819493359460688,0.23281644115924763,0.487,0.9999999999999534,8.36929655090451
4187,1259,0.3067696255208298,0.551,0.1950925653221608,2.3044331577754913,-0.1707535852411084,0.49,0.010776919255258588,-0.943093212176686,-0.34592716061105516,0.473,0.0001852894844543984,-2.6185446296684622,-0.12798710689817872,0.51,0.003931902329484482,-1.2983417987724706,-0.2803567352512181,0.469,7.921728181203846e-07,-4.011723519819177,-0.23831078504433476,0.501,2.4497696538006153e-08,-4.790648926409058,-0.2555144916667626,0.493,3.698949035957355e-09,-7.295125223700768,-0.2966864444994941,0.496,0.0,-12.080258287473159
4187,2541,0.8019527112465278,0.55,0.6545485859714794,2.3652192720200396,0.442103629842181,0.538,0.5171967344969765,1.5886469073393616,0.4140329658016996,0.52,0.7407505157351554,2.268092902893313,0.3735511414408445,0.51,0.9051081528225244,3.192324794956254,0.42981842013733257,0.517,0.9992932240960632,5.346298312374947,0.3030069226350975,0.512,0.9992894634108345,5.354610340236483,0.25729035590031485,0.507,0.9999999970894222,6.6646757687700955,0.3106845603892029,0.493,1.0,11.482695754614191
4193,1259,0.14064390715955383,0.53,0.09956465993876651,1.1557319876833603,-0.4098126832713171,0.474,0.0006544856604501215,-2.104236437345686,-0.5064017039956273,0.453,4.3084843166507625e-06,-3.6899168403853406,-0.20320461167268072,0.496,0.0005704681164256931,-1.9417609800067759,-0.2744703556110022,0.479,1.1015207012077255e-06,-3.911502955082615,0.00865277417381256,0.5,0.06593403349522897,0.16794771588016222,0.035836004104971314,0.502,0.20184462582049356,0.9507674852090376,-0.05829619888466664,0.485,0.0002248130663791148,-2.2389477098588695
4193,2538,-0.37517117455731885,0.484,0.0044908262345580985,-2.0045574691085037,0.05771139714476428,0.504,0.07719075992229119,0.2752795619896293,0.05280693453717049,0.514,0.08809194529031306,0.3151177387447963,0.042324310520359065,0.499,0.09511800585280872,0.35223081809997636,0.09881329585040831,0.501,0.29706444828402334,1.1416637031374388,0.06415934120292195,0.468,0.26729102171487673,1.043907050572864,0.06420492115274327,0.5,0.4230936533595516,1.504275789790899,0.0486488468553216,0.481,0.46449329508260473,1.5671657014423537
4193,2541,0.923037838265732,0.555,0.7589461390678617,3.133769055040468,0.49123661117719103,0.551,0.5911103961647969,1.818587982008898,0.3197210031697959,0.515,0.5493786907486735,1.6875801758925153,0.2842094444949064,0.502,0.7271762344436408,2.362405301645457,0.4291931751775408,0.507,0.9992758173613505,5.189295754261335,0.45863005369499443,0.504,0.9999999999998916,7.843745799225553,0.45159362157444993,0.503,1.0,10.911646649305334,0.30567701727073066,0.5,1.0,10.593934137049581
4193,3338,-0.7752170313509318,0.404,0.0001294564848790536,-6.064176051895317,-0.3965792397842282,0.433,0.0007800416236030117,-2.861597030081393,-0.27580719490843475,0.464,0.0007573953122023136,-2.273195317677283,-0.5236468538750042,0.454,2.447400837546354e-09,-6.735659829225811,-0.34079953311499184,0.475,2.0827452873461993e-08,-5.4629810232330005,-0.3231762919335997,0.488,0.0,-7.207178027157718,-0.2568213011559726,0.504,3.1012807877317528e-09,-8.052966336276436,-0.29795376392401557,0.513,0.0,-12.78144407999402
4194,1259,0.34955574641130277,0.548,0.22658610202165252,2.658969020446461,-0.21553403901562387,0.492,0.00676342602343194,-1.0337180047439956,-0.4135486852652116,0.469,4.1637140654304794e-05,-2.7840435636859793,-0.17704834869645772,0.499,0.0011587520342200008,-1.6971412309734357,-0.24719969358460392,0.47,4.781011762822196e-06,-3.453639955404849,-0.09484588809747886,0.496,0.0007932589262240608,-1.8539161658256107,-0.23675257195318372,0.498,0.0,-6.489282528804293,-0.2707086010318018,0.501,0.0,-10.896736780509942
4194,2538,-0.29676994226401515,0.493,0.007979731527314793,-1.471396610504027,0.055467142330156455,0.514,0.07595713651830893,0.2705572998333489,0.04921715722565291,0.51,0.08495938913524026,0.29912922397950054,0.04494383165833093,0.5,0.09867304016542155,0.377972267214075,0.06595484366341944,0.495,0.18336105541648529,0.7729669947172456,0.05235096187970027,0.463,0.20912551434240623,0.8557971685731723,0.052272198687534056,0.496,0.32145484677989167,1.212202532194951,0.05463662570756079,0.5,0.5407654152905724,1.7475470007657623
4194,2541,0.818912852212792,0.525,0.6701904178556161,2.0885813309985015,0.446686806792664,0.537,0.5241578285447399,1.4720696082050615,0.3783939683238989,0.504,0.6731330061354733,1.8907160899393722,0.3351724637734064,0.498,0.8431648051020726,2.6222213006234543,0.4048602507064833,0.52,0.9981988580265077,4.689344539612721,0.32076436804380903,0.492,0.9997433222248977,5.278897691664932,0.2012027508167665,0.491,0.9981449060105766,4.92725253331289,0.23278332008822444,0.502,0.999999999999953,8.263094063406381
4194,3338,-1.037314354491123,0.407,7.139165214442578e-06,-26.397904067965236,-1.0244407284837909,0.436,1.1953184553270546e-08,-39.91412371807928,-0.8035436074657093,0.443,0.0,-7.153992056408138,-0.8210489471527734,0.438,2.5430768602063836e-11,-13.92447107526294,-0.7643859709369125,0.436,0.0,-15.173017944385585,-0.7841622584633029,0.474,0.0,-21.37182822274163,-0.7734645317977477,0.46,0.0,-29.3587189015094,-0.8002908529219093,0.505,0.0,-39.25461130926455
4200,1259,0.47912740783963,0.558,0.3371565021376326,4.248447320478307,-0.039969246757430875,0.506,0.036111879118835066,-0.20913376340217185,-0.18296582129145875,0.477,0.0039335181807534925,-1.3321534329472657,0.10645976469485671,0.517,0.21118780995044473,1.0084158909449294,0.12671845488087752,0.497,0.41338814127228773,1.7606389353943805,0.32433295882233054,0.513,0.9997927030629739,6.235406438650808,0.16408663329927184,0.503,0.9804475537859303,4.382465429690256,0.157194149630556,0.49,0.9996402219169088,6.044698913620454
4200,2541,0.8085401239342225,0.528,0.6606578641034776,2.7338716781501238,0.3977639095113575,0.553,0.449887296606694,1.478569921947448,0.2339997267765944,0.504,0.36314580351571535,1.2591580419392114,0.21653164082011336,0.498,0.5274083289598901,1.8476330052855832,0.3985341877504978,0.513,0.9977433179841139,4.840019044447305,0.38104134011892554,0.507,0.9999999994584672,6.72421299107727,0.27305904220863914,0.496,0.9999999996766801,7.013955214504079,0.29971147685259386,0.509,1.0,11.209104715958038
4201,1259,0.4576117988190857,0.564,0.31741079598415123,3.376988870807493,0.07159643798155181,0.487,0.0851633222358007,0.46523952688754305,0.006455269995414068,0.5,0.053794426608417045,0.0520658790765903,0.2979400106876709,0.537,0.7620593063475731,2.865448606250363,0.18308893108047117,0.5,0.6611147474034276,2.558424694890443,0.29696572992668063,0.512,0.9990124238285142,5.827270735863738,0.20901449898181845,0.511,0.9989591630320015,5.672567403987385,0.1585721711578873,0.508,0.9996938141210298,6.1736575399792954
4201,2541,0.7196135113092139,0.535,0.5751788295695199,2.4089346002146415,0.2904133409821209,0.558,0.2961599837413884,1.0783013207259224,0.12067799267583333,0.499,0.16427898213952286,0.6527935845709023,0.07884694764937156,0.492,0.1536664728191467,0.6792224898764666,0.3050804453326152,0.515,0.9631332836584885,3.723691615538424,0.39916878072354045,0.506,0.9999999999152485,6.887897321627253,0.3182694667666122,0.507,0.9999999999997025,8.088557682492223,0.32099131208400844,0.501,1.0,11.90348281201372
4214,1259,0.6018596063597308,0.576,0.4567532448681977,5.322877351368332,0.19132411286097548,0.496,0.18042303911292334,1.1720138935681401,-0.0055532113659009395,0.479,0.04690932969600503,-0.04397928461989842,0.2574015734503757,0.547,0.6525322234167173,2.4810239725906866,0.028457156331528614,0.495,0.09265039104334816,0.3756025248666493,0.02037035399260081,0.52,0.09345228466084965,0.3899133024835993,-0.022961146784742436,0.507,0.015243000125778616,-0.6245234228838643,-0.04424510634603338,0.481,0.0011075660877157834,-1.7525909778739732
4214,2541,0.8847195284108075,0.536,0.727872903881028,3.2662988464062646,0.4835980070762673,0.544,0.5797640062399995,1.887362812591909,0.30739623957743745,0.515,0.5222990901743347,1.7610280174030313,0.28971310648662607,0.514,0.7414572646129707,2.576165270277642,0.41661083619229744,0.51,0.9988298481057946,5.2566812835876275,0.2657494273453103,0.518,0.9952817367294687,4.759240173592712,0.24048313658676673,0.501,0.9999244929976686,6.379349907874082,0.28917989946425193,0.485,1.0,10.837463648827457
4223,1259,0.8342954050439609,0.551,0.6841204406006945,4.50733506576181,0.4546291648945028,0.499,0.5362017984726153,2.6294048861828645,0.3661042823314154,0.49,0.648256132710888,2.868509689970908,0.5992374718843694,0.551,0.999021783587869,5.618407999029289,0.436486913606112,0.506,0.9994563531417009,5.607727569767125,0.4197412390018765,0.527,0.9999999999906519,7.250521580641134,0.24635576498346312,0.515,0.9999999875803949,5.943782606955564,0.22167418628764346,0.498,0.9999999999993465,7.908354613362571
4223,2538,-0.25822154199187886,0.508,0.010438596639862907,-1.3353866362037785,0.06583094578721455,0.51,0.08178110573428854,0.3237801323379527,0.015051147502375368,0.52,0.05919689901792902,0.091994205058141,0.020122459853260506,0.504,0.06869317944479314,0.17284730029337983,-0.009204639463291926,0.507,0.04019400999712641,-0.10588016993467853,-0.024728044489468137,0.475,0.02070233763907592,-0.3999604672638891,-0.020022460591793603,0.492,0.017983026076155095,-0.4653003433497878,-0.009567148351440534,0.495,0.025540418912996188,-0.3086442096120876
4223,2541,0.8060773240754767,0.536,0.658378757616713,2.727985555572037,0.37801604507699416,0.547,0.42024765202429637,1.3834398616377066,0.2441951280293558,0.508,0.3845074464588837,1.3498150809338596,0.22327744558695042,0.505,0.5486050577288553,1.9000389733415215,0.3413467257466105,0.519,0.9859667474159063,4.22208128788371,0.24806105561281494,0.502,0.9896541513569448,4.1733171084617116,0.10245685236505195,0.503,0.7487016718254736,2.4837997832893786,0.1263147552114806,0.491,0.9916794657026551,4.432221966955033
4223,3338,-0.7745955273460264,0.432,0.00013027760340011962,-5.237900919465059,-0.23525976213362917,0.486,0.005461887695311418,-1.424506892667383,0.040900880622312105,0.522,0.07802408326808907,0.3315560945109272,-0.052102931550273617,0.524,0.019831921569981925,-0.621855492913411,-0.121597910736882,0.486,0.0012921590367613867,-1.780206758947171,-0.1553566007419827,0.515,1.8617846682444927e-05,-3.1935825004582323,-0.11317127744783217,0.5,1.3213382974996968e-05,-3.3575269954105624,-0.12220918798763321,0.499,1.3295322398576559e-08,-5.0665219989850385
4223,36362,-0.3971441785824672,0.461,0.003796172460269309,-1.8941351677429674,-0.38093709580825647,0.471,0.0009568698193613834,-2.9114611246035405,-0.3840358179340755,0.505,8.120410987488835e-05,-3.613332422304935,-0.482316372876991,0.484,2.3004016247440973e-08,-6.721958228843846,-0.4781222342400924,0.498,0.0,-9.48015079367905,-0.4600440309815575,0.504,9.14823772291129e-14,-12.732785133372236,-0.41900678301614047,0.5,0.0,-16.67143026989275,-0.3984301445904321,0.503,0.0,-22.386629018690783
4224,1259,0.6857875533064669,0.553,0.5414133263019355,3.680769574335937,0.2580242133566198,0.495,0.2549170024692262,1.3795976771777823,0.14448356460020648,0.482,0.19897063905304613,1.0699986046715866,0.4179262362715855,0.542,0.9517760488687123,3.7389512630795334,0.32858703297062475,0.512,0.979952835201435,4.284811644769252,0.44210020673039635,0.523,0.9999999999992452,8.168086231675188,0.2606984368947712,0.514,0.9999999981706928,6.599423065374594,0.27079191216808324,0.5,1.0,9.6899430499791
4224,2538,-0.2686080325073662,0.508,0.009718608061544787,-1.4350985679868402,0.03427512517815077,0.504,0.06503696766086509,0.17349004384919114,0.008734234804697063,0.509,0.05518721013470984,0.05493329754430917,-0.007986243882388139,0.499,0.04381248335890109,-0.06960320827519544,0.01697153363221952,0.492,0.07299212690014012,0.20282300853482257,-0.00240042620103286,0.47,0.04617218651283761,-0.04056770258978538,0.009722894522858577,0.486,0.07705826659705606,0.22749045845754767,-0.00222026117221567,0.498,0.043094290141813985,-0.07209301534839062
4224,2541,0.5331578813747505,0.531,0.3886083504754001,1.3686633960669423,0.1850862672236185,0.536,0.17423124614513252,0.6439821991969585,0.053842690365966214,0.503,0.0890115878387947,0.29502817455599667,0.03805316407955286,0.494,0.08952522993175704,0.3258667837880291,0.18613501752527858,0.507,0.6735673364094202,2.2931647339776893,0.14593202511412806,0.516,0.7529674404549954,2.587677548517521,0.08920757625564539,0.489,0.6446850717452681,2.302669937022881,0.023663318405641044,0.497,0.18723593850551556,0.8755799272745021
4224,3335,0.6040306939783612,0.652,0.45893709439144625,5.836847288890338,0.17072616267830043,0.484,0.16049654831514593,0.9751065644111213,0.18429460932321845,0.48,0.2659723193025161,1.19548113307665,0.03829241332919222,0.511,0.08983189891062815,0.34490219992055704,0.06949976953063296,0.502,0.1941408031763252,0.9076132331877322,0.0173937454883643,0.5,0.08576702509013423,0.325039057120973,0.12479362394055916,0.466,0.8800351805285254,3.0950502834357465,0.1386179914881418,0.497,0.997348150567008,4.830882521220594
4224,3338,-0.6952164752992298,0.414,0.00028604166434587075,-4.992727491567205,-0.1744329854878672,0.491,0.010382645467414409,-1.0864181836635576,0.15745615678630967,0.528,0.2196050260563236,1.271601504847356,0.020589151756562372,0.52,0.06918330646761306,0.2429551353348,0.023166889550198314,0.506,0.08315727100443626,0.3638204855518907,-0.04850041340416974,0.503,0.0077857680170787535,-1.0452589936297563,-0.08813389569268783,0.495,0.00013820469621983467,-2.6647772446315967,-0.029843154753766973,0.491,0.004672017749257851,-1.2258328384700505
4224,4103,0.38559288599390895,0.544,0.25517638234856255,1.7541353499209384,-0.2240996559512273,0.506,0.006167911592698361,-0.9551237561804192,0.0949470711601839,0.507,0.13148425123621843,0.5176208154817276,0.0871618366889838,0.53,0.16978130289616122,0.6853578576953464,0.058361103934818644,0.512,0.16155528907672134,0.665468529164532,0.11572797850702436,0.499,0.579994280132202,1.8887647220370736,0.18532979995687726,0.518,0.9945066315074591,4.389758561880796,0.15704942159528718,0.494,0.9996341136704595,5.247333419467244
4224,36362,-0.5421099991523344,0.43,0.0011598379324222474,-2.849152855934226,-0.6323716813056734,0.435,2.3713029589922385e-05,-5.305370266669305,-0.6015554101432838,0.482,3.22940748587186e-07,-6.080918874871694,-0.6175797417703154,0.464,0.0,-9.039728350194013,-0.6087563647837195,0.493,2.8431701437625634e-12,-12.884033486571449,-0.6255755002851435,0.482,0.0,-19.140797301125698,-0.6390365708366684,0.508,0.0,-27.557291715718044,-0.6251755616352992,0.519,0.0,-37.95034928550394
4230,1259,0.36769972363769193,0.553,0.24075251404115838,1.906733993864582,-0.10204290092939051,0.482,0.02091689306463629,-0.5254389628531381,-0.19347995367606283,0.489,0.0033043881415700804,-1.2066999910909517,0.18816318899832546,0.526,0.4381218775758611,1.5114892286648312,0.13790574210756518,0.494,0.4629736276484303,1.7402448169392686,0.15929420211454795,0.519,0.815162686810564,2.86949464854116,0.15593102048684937,0.508,0.9698631570781685,4.041707024529374,0.23785074001783374,0.489,0.9999999999999865,8.744137714080413
4230,2541,0.5239429029501439,0.513,0.3796686566828257,1.483092846481556,0.12008032949063684,0.536,0.1178337485737585,0.42360136200749277,-0.0545917522113368,0.501,0.02576603126714716,-0.27478700465212685,-0.07668231683017579,0.486,0.012168189297180332,-0.6217878299649877,0.1557423144503,0.52,0.542912129384472,1.8099586360989963,0.19284822886896305,0.504,0.9240019764141347,3.295525726734389,0.21396337655569367,0.514,0.9992890157362488,5.371345999982148,0.2847647031091895,0.497,1.0,10.491639676867413
4244,1259,0.39123469466869537,0.548,0.25981503656594285,2.335956102406754,-0.10899001595085865,0.498,0.019615657802069086,-0.5513159062465685,-0.1994600619782501,0.476,0.002988383803559591,-1.3646666724925678,0.06402398228344458,0.516,0.12752995817591328,0.5770878606847111,-0.010017270470419712,0.485,0.03940914492650771,-0.13124391234709146,0.19165242328551835,0.501,0.9212360233120159,3.6177433398651893,0.05280405830607189,0.502,0.3257729125094678,1.3201903796780603,0.15053616449398297,0.492,0.9992354634393924,5.425197172448611
4244,2538,-0.12353916322235328,0.507,0.024840188017629994,-0.618756664796629,0.1332957675222907,0.509,0.1281046294199536,0.6959629655372106,0.06000269021221195,0.517,0.09462904609179179,0.36408340183513144,0.04233310246812356,0.496,0.09512977780078813,0.36584413698297785,0.03166960374037157,0.516,0.09879330098746808,0.3841725103663029,-0.017059770730629652,0.477,0.027613436713308848,-0.284639622493271,-0.005980789129227903,0.496,0.0375376178291017,-0.13894781621014657,0.01235516433082665,0.499,0.10569549369742026,0.38341362294102505
4244,2541,0.4916392518236876,0.515,0.348849029646891,1.2715934585494417,0.17075580259364412,0.534,0.1605241497691121,0.6115178129123047,0.09107699165190497,0.503,0.1269728636993167,0.4781832590826776,0.04992290713526978,0.49,0.10569655957535429,0.4186824507211014,0.1875448889493693,0.509,0.6792671784136048,2.2325965368017395,0.1754506217161686,0.508,0.8759336858771672,3.0389946989348178,0.00804883164910099,0.494,0.07173775282529993,0.193253705303062,0.07931107180256287,0.496,0.8136485838138521,2.804063952402875
4244,3338,-0.7242209469610095,0.422,0.0002156392501911908,-5.476801750741721,-0.2355254727997272,0.478,0.005445990675223,-1.5524744071923913,0.038486742713317305,0.516,0.07609351724021318,0.2879357906954616,0.028636238256502865,0.513,0.07806425895941782,0.31449594208237125,0.15449135936052127,0.516,0.5373246134321256,2.349321913553785,0.04200166959353516,0.517,0.16487723723529224,0.8545555523203668,0.09561015889022635,0.493,0.6969652767080293,2.6687458405332323,0.2221488921571096,0.485,0.9999999999994146,8.299175646337368
4245,1259,0.4598215075137256,0.554,0.3194165920626041,2.409595600722549,-0.02145376090246918,0.496,0.04209347924617779,-0.10510307244503908,-0.18755484032934727,0.465,0.0036467986012657105,-1.240476887481678,0.1356050845503904,0.518,0.2837776576048784,1.1278505591143935,0.15143636305833055,0.505,0.5236503840545779,1.9718862445533976,0.3335510848866841,0.518,0.9998823337388564,6.050736067674655,0.28015758197082863,0.528,0.9999999998845511,7.234282479846911,0.27124049837379766,0.508,1.0,10.006039657074215
4245,2541,0.6264473963420926,0.547,0.48154000834541444,2.1656175352215077,0.24375236156224547,0.547,0.23774474347530528,0.9859188317292357,0.11570479585477281,0.502,0.15755902687691492,0.6340771618432184,0.09726022559358327,0.495,0.19075669797817563,0.8594783696844472,0.22852312584707934,0.518,0.8229791914471883,2.9202487392189926,0.21016374346260008,0.492,0.9562583799005681,3.7361455536939796,0.22193221634875354,0.5,0.9996244689035058,5.7375292590997535,0.16616199213649532,0.492,0.9998781482066871,6.004075238015908
