brain_region,gene_id,sample_count,sum_expression,effect_size_8,p-value_8,power_8,t_stat_8,effect_size_16,p-value_16,power_16,t_stat_16,effect_size_32,p-value_32,power_32,t_stat_32,effect_size_64,p-value_64,power_64,t_stat_64,effect_size_128,p-value_128,power_128,t_stat_128,effect_size_256,p-value_256,power_256,t_stat_256
9161,2541,1792,6473.576303790055,-0.11524965525844787,0.6796875,0.02610785499233581,15.0,-0.4844017045647507,0.963043212890625,0.00023257460993175716,34.0,-0.6651069357394259,0.9992260150611401,4.8871695801366855e-08,101.0,-0.853426467905107,0.9999998739040659,4.3229864132854345e-12,269.0,-0.7540613544481868,0.9999999999983924,0.0,1198.0,-1.0494481562176923,1.0,0.0,2594.0
4143,6115,451,4450.432563492876,0.20486888787725618,0.37109375,0.1314336998601009,21.0,0.026756680687959,0.4104461669921875,0.061469646825729085,73.0,-0.07038214933912816,0.5549986348487437,0.020954136464605422,257.0,-0.0689507912643436,0.5795043702507384,0.01424102859783627,1010.0,-0.05869386464160109,0.5473257107274245,0.01057275772249,4078.0,-0.03507299629429713,0.3549923036134446,0.013743342199102337,16889.0
9492,35337,280,1316.473905134294,0.1568148144466746,0.47265625,0.10700366004972639,19.0,0.055925275220133644,0.6090240478515625,0.07620773758993582,63.0,-0.007697248302704089,0.6677392285782844,0.04575783566483804,241.0,-0.01858053440898521,0.7105747083292985,0.03657360000256549,957.0,0.024152755471556854,0.7286743163124152,0.08486856474222593,3872.0,0.04307528552393128,0.7386502550628157,0.16916346102984858,15690.0
4142,5141,504,2066.7204182749065,-0.3276963366397167,0.80859375,0.00639000115090671,12.0,-0.11423594786149444,0.6839141845703125,0.018679168072342933,59.0,-0.009211106497528099,0.46693539596162736,0.044958554966561315,269.0,-0.024426708691046316,0.5558436490014806,0.033017816966004476,1019.0,0.04605502345773456,0.3248321677650635,0.1299617904202175,4319.0,0.06956957840185521,0.15139666334867247,0.2964311578067371,17670.0
4023,150713,301,1864.899209332846,-0.05294230781254751,0.62890625,0.03745920991939922,16.0,0.02023287875833929,0.4301300048828125,0.05849961913139001,72.0,-0.06580103901254884,0.6125240926630795,0.02226480937601849,249.0,-0.05028607052013754,0.5716447515935913,0.0205335177455912,1013.0,-0.013881474840197548,0.40785788541247114,0.035845882568159126,4226.0,0.04127123574449424,0.10371378518424662,0.16200167289917533,17943.0
4023,9053,344,1460.1473832929091,0.2922618388546368,0.2734375,0.18504266471537756,23.0,0.49969327522684825,0.0522918701171875,0.6035824217249509,100.0,0.6209777583643192,0.0011953501962125301,0.963252061234448,422.0,0.59562252535065,2.2578192962047446e-05,0.9989231334298531,1650.0,0.6236934420370135,1.3203121462724208e-09,0.9999999999991449,6631.0,0.4780775387972127,6.683231219816456e-12,0.9999999999999899,24470.0
4023,34450,258,1602.4784477093035,-0.0024391737506338834,0.47265625,0.04935692851362383,19.0,-0.09852996498655697,0.6657257080078125,0.021602211051960585,60.0,-0.12684419936760802,0.7840276705101132,0.00946263193923258,222.0,-0.13472770192296293,0.8763512180442283,0.003351845273306231,867.0,-0.09530689534412343,0.869172227985805,0.00328972289585705,3656.0,-0.010654975939196029,0.48251222139434646,0.03477104664728481,16500.0
4143,11040,287,1207.4963673011694,-0.34575985463910563,0.76953125,0.005596855670832346,13.0,-0.3840030260924999,0.928070068359375,0.0009195512136498385,40.0,-0.22237084982802427,0.9281109247822315,0.002014277490894667,186.0,-0.13708335779321115,0.9247565126147193,0.0031680418927410026,825.0,-0.09554950828936384,0.9723676152219876,0.00326268155478604,3322.0,-0.004712860753030875,0.8436037134669634,0.04271079974072123,15251.0
4014,3335,558,2453.023055443537,0.7546737547558886,0.0546875,0.6095747367087546,30.0,0.06239039965592842,0.469940185546875,0.07981152757240051,70.0,0.14152776278897342,0.26803122577257454,0.19443783496976086,298.0,0.203556973311042,0.08415939946812984,0.4864721614129972,1246.0,0.317091264005539,0.000556186184518577,0.9727862067040424,5499.0,0.2710280688744005,6.515780272930223e-05,0.9963194668261524,20985.0
9492,41735,420,2155.886554618006,0.2027290861014699,0.23046875,0.13027056821322558,24.0,0.1699387795075133,0.3717803955078125,0.1597644500823907,75.0,0.12712763903210098,0.3389997167978436,0.1732665268266631,287.0,0.09421301110293313,0.31270839728612937,0.18426593430629745,1113.0,0.10398800868346128,0.27846653417436273,0.31752547293374256,4375.0,0.1847967458272087,0.008124261946988544,0.9038893995678742,19298.0
4288,8899,384,1467.8511436609497,0.04357019687363283,0.6796875,0.0626432651667812,15.0,0.0001387021138674642,0.76812744140625,0.050054722571465704,54.0,-0.04329767128469021,0.843665684806183,0.029748289706767128,210.0,-0.0502767073041258,0.9355008127587382,0.020537187199277218,813.0,-0.038918756641169505,0.9711363843592381,0.0186332651087312,3330.0,-0.020558530143752935,0.9926642594782442,0.024252396111644536,13554.0
4143,5351,287,1103.422715078339,-0.05103247036426134,0.578125,0.03786227943258513,17.0,0.1629310003112728,0.28094482421875,0.15334494935797072,80.0,0.19600808989501675,0.14753513247705996,0.28765906885590786,321.0,0.18531272673348176,0.05207449939095966,0.4292477709524103,1283.0,0.16825898313707263,0.011144632842576468,0.5981744446819306,5089.0,0.14271167199840115,0.000340040103708405,0.7364598001071131,20477.0
4051,2880,378,2268.153390677903,0.20056071600266714,0.37109375,0.12909913672865247,21.0,0.6078864914156032,0.014495849609375,0.7500975804403988,110.0,0.3537153628166595,0.01879358757287264,0.6225183889532999,375.0,0.19207349425040637,0.04283553458530048,0.4503453818791153,1297.0,0.12889886577211115,0.05065400067768022,0.4229699876649693,4817.0,0.12505565952812991,0.012150339535043011,0.6371025644034168,19119.0
4023,25681,344,2589.3355276882644,-0.4611266698116588,0.84375,0.0022869886354470736,11.0,-0.6734738556818227,0.987518310546875,1.1903992716000289e-05,26.0,-0.6155869788500967,0.9980672041419894,2.1558773077856586e-07,114.0,-0.6050346726564643,0.9999144906833571,0.0,478.0,-0.3918628077685783,0.9997616354283931,0.0,2659.0,-0.20297010196904913,0.9949557300441731,5.196946144536696e-07,13397.0
4121,2556,396,2305.321546928555,0.3017041591220349,0.23046875,0.19154686082488148,24.0,0.08235350810470826,0.3717803955078125,0.09175184515108348,75.0,0.10879918799013082,0.26803122577257454,0.148531600755488,298.0,0.04078346999455791,0.37157389067338453,0.09307143555110231,1089.0,0.06326396165140809,0.19993174710796746,0.17543271229310742,4482.0,0.04921994340621523,0.12057275167878695,0.19505370117808107,17838.0
4023,1744,258,1439.0514498412117,-0.1187834999888045,0.62890625,0.02556100587280785,16.0,0.03971221769616064,0.3909759521484375,0.06771523485343378,74.0,-0.13821883020360687,0.681058332324028,0.007976835651419045,239.0,-0.07334079717175515,0.7105741777379405,0.013029589101193229,957.0,-0.02805186555803893,0.6979231825385417,0.024966391541010213,3910.0,0.08314953493274178,0.12313038438818091,0.3752460304557299,17823.0
4039,3335,465,2037.109696890948,0.889621207853122,0.02734375,0.7319575675952735,32.0,-0.06365446167737478,0.5698699951171875,0.029492710241923015,65.0,0.1383513334082346,0.2803786783479154,0.18963737310749074,296.0,0.26353606016979875,0.030109357734435276,0.6702878721533004,1321.0,0.20704094529807934,0.02113054152719417,0.7533407087485788,4982.0,0.2578834792714259,0.00010842554183967993,0.9932500361161425,20834.0
4186,3338,817,2718.646108478706,-4.403967002216316,1.0,0.0,0.0,-0.9598075728171629,0.9986572265625,4.9703192339656255e-08,14.0,-0.31775740053321777,0.9845390680711716,0.00033182773707784996,150.0,-0.5989117687583406,0.9999958528443545,0.0,374.0,-0.7409283826435923,0.9999999999998873,0.0,1045.0,-0.5662386831158479,1.0,0.0,6120.0
4135,1800,540,1978.0806948307836,0.5459672498405024,0.07421875,0.401129687230803,29.0,0.41015041621038556,0.0648651123046875,0.4686309023428519,98.0,0.4314306270460307,0.017059955513104796,0.7709146946863664,377.0,0.32563688943936925,0.012535066931832126,0.8243574009286938,1375.0,0.27940813250746954,0.003601500217937268,0.933112465670816,5258.0,0.3221711328645188,2.5638338771425017e-06,0.9997639719637447,21855.0
4288,2880,864,4218.277315510277,-0.5249189506260097,0.92578125,0.0013443869186124946,8.0,-0.03859220061688956,0.5895538330078125,0.03653139621176915,64.0,-0.19327845999519042,0.8391427253372967,0.003315540332956779,211.0,-0.21023766052179024,0.9565535404298326,0.00046828179147928584,784.0,-0.17941059499467016,0.981168606915696,0.00012419363578664022,3254.0,-0.23541072998854173,0.9998782568731442,3.2438941643953e-08,12097.0
4143,6535,451,1328.549079047163,0.017377393889721156,0.7265625,0.054775755412284965,14.0,0.01535590085794103,0.752288818359375,0.05635376929746083,55.0,-0.12237977585030749,0.9630611464381218,0.010108833111505677,169.0,-0.07351519916555559,0.9796406069943397,0.012983360342331496,734.0,-0.0858615900834839,0.9980850131782505,0.0045123541411311585,2912.0,-0.12892158817639518,0.9999941542399209,0.00010689118569484624,11250.0
4051,2556,378,2190.5441194438763,0.2780505229116451,0.19140625,0.17551322796802504,25.0,0.07271077224941991,0.2640838623046875,0.08582892798814579,81.0,0.09603008942693864,0.22702239570207894,0.13276630656040234,305.0,0.024603971435455566,0.3174601923223347,0.07351167038483708,1111.0,0.04209886692838895,0.2046239171459624,0.12078084452953686,4475.0,0.04028503621410511,0.15378271510396407,0.1581713593285421,17658.0
4135,3340,459,1551.6242682613884,0.3520637686658199,0.2734375,0.2285161719387655,23.0,-0.11326008703280768,0.8258056640625,0.018850439864593893,50.0,0.02342976831954415,0.8391427253372967,0.06486346504220963,211.0,0.018771179203525404,0.8980697466989828,0.06728913948808879,850.0,0.0970200176228347,0.8671403157373863,0.29011710743311236,3660.0,0.04360281243966032,0.9854892652589398,0.17129549962621393,13859.0
4245,2880,360,2119.9075224825137,-0.28967668092107096,0.76953125,0.008389845974053456,13.0,0.11795435650591425,0.3528594970703125,0.11623738318472077,76.0,-0.017740184360481366,0.48161660810001194,0.040663083184880655,267.0,0.0170076015876695,0.3690482122690887,0.0654901997320626,1090.0,0.03215317385100296,0.23194082524162063,0.09974322198420005,4436.0,0.07108469859100701,0.05596914680845101,0.30484527216662216,18333.0
4288,6122,432,5086.009224810447,0.6384713578077299,0.09765625,0.4936884299098373,28.0,0.2639112847609742,0.23187255859375,0.2621845367869774,83.0,0.12914817924341204,0.32557414984330535,0.1761453343054571,289.0,0.10065022934931185,0.3741040899900497,0.19814022822348765,1088.0,0.13949082855995645,0.1067904604579234,0.47006450609867245,4651.0,0.0944316275842048,0.19789569897554948,0.44513727728813013,17455.0
9677,3158,385,3644.7881556410007,0.183103652645908,0.23046875,0.11993217414586099,24.0,0.03815445293166102,0.3528594970703125,0.06693933833091559,76.0,0.10831113477973348,0.14753513247705996,0.14790693647653386,321.0,-0.021045733748513963,0.25396543460275445,0.03503774777479296,1139.0,-0.0409962296165046,0.16595218993170802,0.017592996494610436,4536.0,0.0361889685820453,0.008218417745383535,0.14290351395151268,19293.0
4440,3335,403,1137.7857356730583,-0.5126581639603393,0.92578125,0.0014919493460110456,8.0,-0.5595854967538593,0.9351348876953125,7.576643676798778e-05,39.0,-0.2653196764041748,0.9581445583608001,0.0009236147240087034,172.0,-0.27068170802285857,0.9956250935772154,7.611754644754054e-05,648.0,-0.31891547709094364,0.9999759160135824,8.253709271599519e-08,2419.0,-0.4101796847726872,0.9999999999992479,2.639000129533997e-11,8059.0
4106,4891,256,416.8607347424862,-2.8307497261867893,1.0,5.551115123125783e-16,0.0,-1.7919685650722263,0.999969482421875,3.808064974464287e-13,2.0,-1.2765744263358083,0.999998843530193,2.5723867480564877e-13,37.0,-1.4916067403019455,0.9999999998699575,0.0,95.0,-1.5718415120843494,1.0,0.0,272.0,-1.7529980362702078,1.0,0.0,822.0
4023,94115,258,1042.688511526614,0.06342442889385613,0.37109375,0.06916982191320065,21.0,-0.11847141931754934,0.4899749755859375,0.017951063327426797,69.0,-0.05233206742684319,0.3389997167978436,0.02652497654657815,287.0,-0.07487021031207408,0.4022844928084936,0.012628993788892373,1077.0,-0.035431668757692235,0.2385213402549029,0.020497062747166894,4427.0,-0.05895041771336769,0.21398726644838933,0.004860989854850173,17388.0
9492,1000174,280,1414.9846841148928,0.008876679233190996,0.52734375,0.052396546931911536,18.0,-0.05455798559660762,0.5500335693359375,0.031904941051974056,66.0,-0.1006113889396038,0.7006136055570096,0.013840709338646673,236.0,-0.01911064399715326,0.5977152395885144,0.036238767888331025,1003.0,0.06097681480802185,0.28893896615674786,0.16886749949141033,4362.0,0.028056905221347756,0.38652247959969027,0.11562736405050056,16790.0
4223,2541,3472,20713.48038502087,0.9644885426619693,0.02734375,0.7902365046762237,32.0,0.34585996540942665,0.087677001953125,0.3730003247196483,95.0,0.2386158492690501,0.07452878192998469,0.37276951494342836,342.0,0.2375048716676902,0.011093844072112226,0.5927877143232025,1382.0,0.37318278867292537,7.762616624465682e-06,0.994684383729176,5945.0,0.26083231927885697,3.5553340940947147e-06,0.9940880564773529,21773.0
9677,2880,630,3566.6137243140893,-0.28049754551468226,0.80859375,0.00894785369834572,12.0,0.0626536278532152,0.5100250244140625,0.07996093791912706,68.0,-0.09192767340351862,0.7380410307087004,0.01563186109025727,230.0,-0.17633119942993966,0.9427460335971618,0.0011808206211062489,804.0,-0.17823795734967696,0.9844964636787258,0.00013075314344423994,3221.0,-0.17649704766714794,0.9975403074756645,4.0717657618927205e-06,13113.0
4136,3158,308,2824.2186661877413,-0.19341222233310734,0.62890625,0.016062229115055282,16.0,-0.24408241166869282,0.7017059326171875,0.004955527954412564,58.0,-0.006175583905691812,0.20523177459836006,0.046572704791460695,309.0,-0.08137124589724495,0.26699133908617323,0.01104287865376552,1133.0,-0.09988023686865424,0.4124808366623789,0.0028124601113290737,4221.0,-0.06348662465549286,0.1859258911762494,0.0039308599173562,17507.0
4288,54866,288,2008.855582245813,0.17603879955379761,0.421875,0.11635498806159283,20.0,0.22711027103207934,0.2982940673828125,0.21854693545630355,79.0,0.1740679478904903,0.2803786783479154,0.24773972976094671,296.0,0.09622749168828727,0.4573944600349863,0.18854135831923702,1056.0,0.10531914262295415,0.5884447409781706,0.3228837183904194,4034.0,0.13098658678083594,0.5926727390153824,0.6719727455230561,16170.0
4030,3066,396,2273.886155697086,0.057688908001834835,0.47265625,0.06723307743740148,19.0,-0.1128566225050668,0.7017059326171875,0.01892164036108257,58.0,0.05728850174569391,0.4304650682024658,0.09212252580300051,274.0,0.01618206004323864,0.5,0.06466102486730585,1040.0,-0.009266386347576051,0.7787988684955502,0.04013393050133518,3805.0,-0.0316127101666961,0.9189617292458778,0.015804610737457536,14790.0
9161,2538,784,3626.034105232813,-0.22081834860016428,0.7265625,0.013428376370240636,14.0,0.17547720044768636,0.3160858154296875,0.16496034610805022,78.0,0.1814092945927991,0.31236508255824447,0.26076028527709194,291.0,0.1132768568432614,0.3791837651304701,0.22712246397494873,1086.0,0.027150477245192473,0.6768767856633664,0.09023423576181688,3935.0,-0.017174922848587865,0.9241480761922821,0.02749693799857722,14748.0
4395,3336,475,2423.5506645809487,-1.657011116768373,0.99609375,7.17519932358357e-10,1.0,-1.4504345445058235,0.999786376953125,0.0,7.0,-0.9862621819852343,0.9999872953630984,0.0,56.0,-1.0765277549164,0.999999998237479,0.0,157.0,-0.825952558413803,0.9999999999997932,0.0,1079.0,-0.7663892539424457,1.0,0.0,4791.0
4149,79057,297,1532.6073093069986,-0.1459660059990845,0.52734375,0.02166582966060937,18.0,-0.016718149456412416,0.3717803955078125,0.04374561043537961,75.0,9.29877797255132e-05,0.2803786783479154,0.05005310183391121,296.0,-0.03288108541648916,0.4074681651146349,0.028383815870148488,1075.0,-1.8744519592117537e-05,0.2824717606023432,0.04997824799295536,4370.0,-0.02719793050414843,0.5184959936592947,0.018814732953061575,16393.0
4031,4001,270,1078.3015577843153,0.13706761455145242,0.421875,0.09797143567611899,20.0,-0.17322456915667814,0.8122711181640625,0.01051072729387914,51.0,-0.13939965031947404,0.8915563384070992,0.0078350221159883,198.0,-0.005843618317662286,0.6753715695661628,0.04540853616000973,972.0,-0.027581381268466397,0.80861356467815,0.025277099184511043,3761.0,-0.0214104172521846,0.7820609177081332,0.023488189602291376,15524.0
4142,3337,396,949.1597319814972,-2.7369663554888617,1.0,4.884981308350689e-15,0.0,-0.1894800202819308,0.9979095458984375,0.008898120122074582,16.0,-0.18534117185756843,0.9999590404331684,0.00378268008841276,67.0,-0.017794734762589345,0.9999724209825246,0.03707458567112909,437.0,0.022195771462294983,0.9999998567295117,0.08149707344326496,1970.0,0.041140790059219355,0.9999999999943252,0.1614915943326316,8398.0
4149,2541,3696,22144.484916843416,0.8353227887128546,0.0390625,0.6850416808386632,31.0,0.19293353318872844,0.2165985107421875,0.18204267023383047,84.0,0.06308185294945763,0.36644094553776085,0.09753305234064547,283.0,0.059860928667381366,0.19785354746686595,0.12078085867337807,1167.0,0.2733953468692489,0.0004943237902204996,0.9238879390998669,5513.0,0.2618797558345484,5.3468295609238324e-06,0.9943627104420764,21669.0
4288,5547,288,2578.800203530113,0.4876719535090432,0.125,0.3451256581240959,27.0,0.32878850922448205,0.1372222900390625,0.34862104176511965,90.0,0.34027534616276667,0.05321885063312948,0.59397092848714,351.0,0.3032605216655205,0.05136547962879717,0.7748882071652922,1284.0,0.27801457000249075,0.03231392190298953,0.9310555508417875,4905.0,0.2654534049383529,0.010336608032710737,0.9952164758545078,19192.0
9677,6122,315,3570.6006546621998,0.5301916897890528,0.09765625,0.38572426910111424,28.0,0.33203660086614045,0.07952880859375,0.35321545548449707,96.0,0.01299677899425404,0.4160198401659727,0.05786855252888079,276.0,-0.17675105999056887,0.7263720275273257,0.0011678541539626996,950.0,-0.11470366135670959,0.7094336537661147,0.0016639668178760614,3896.0,-0.08545776396348687,0.7973789568054046,0.0013124410597094016,15461.0
4106,1121,352,1255.2060026014117,-0.021187343507436406,0.47265625,0.04463082019415088,19.0,-0.12497346449403299,0.8627777099609375,0.0168804292061967,47.0,0.09707005451031926,0.5257282466627657,0.13400547154290732,261.0,-0.007677612448541975,0.8606791651694553,0.044039555239274386,878.0,-0.043743662754044156,0.9812776061927017,0.016293698839701887,3253.0,-0.10385654566504932,0.9999142099082275,0.0004797096694710845,11992.0
4288,36433,336,2234.8714107996293,-0.035644930013984416,0.421875,0.0412398348882117,20.0,0.018059588290703515,0.2640838623046875,0.05753559377267348,81.0,-0.09298782087262872,0.3322607714217156,0.015403039992267886,288.0,-0.12354137087255329,0.4468000958402184,0.004362149934057702,1060.0,-0.12734926734674884,0.6587454985035117,0.0010419200758015057,3956.0,-0.08601815494738523,0.5131176725812862,0.0012743306974074553,16409.0
9492,6535,385,1277.905032938112,0.5577983951707853,0.15625,0.41278286915769336,26.0,0.36566992320755703,0.2982940673828125,0.401931678398461,79.0,0.11219478020305339,0.8102867223788053,0.15292641726743805,217.0,-0.012158792693038085,0.9559324772544171,0.04083430590459425,785.0,-0.015565860623823235,0.9935815539381636,0.034377522374364866,3082.0,-0.016663938046572478,0.9997968223722938,0.02801704037438424,12255.0
